idestacao,uf,codibge,cidade,nomeestacao,ultimovalor,datahoraUltimovalor,acc1hr,acc3hr,acc6hr,acc12hr,acc24hr,acc48hr,acc72hr,acc96hr,tipoestacao,status
4177,SP,3550308,SÃO PAULO,José Bonifácio,0,24/07/26 20:20,-,-,-,-,-,1.2,1.2,1.2,1,0
3617,SP,3550308,SÃO PAULO,Itaim Paulista,0,24/07/26 20:10,-,-,-,-,-,0.6,0.6,0.6,1,0
3633,SP,3550308,SÃO PAULO,Cidade Tiradentes,0.2,23/07/26 09:10,-,-,-,-,-,0.6,0.6,0.6,1,0
3613,SP,3550308,SÃO PAULO,Vila Carrão,0,27/02/26 18:20,-,-,-,-,-,-,-,-,1,0
3830,SP,3550308,SÃO PAULO,Jardim Eledy,0,04/06/24 02:00,-,-,-,-,-,-,-,-,1,0
3829,SP,3550308,SÃO PAULO,Jardim Romano,0,24/07/26 21:00,-,-,-,-,-,0.79,0.79,0.79,1,0
3104,SP,3550308,SÃO PAULO,São João Clímaco,0,24/07/26 20:20,-,-,-,-,-,0.99,0.99,0.99,1,0
3631,SP,3550308,SÃO PAULO,Jardim dos Alamos,0,24/07/26 21:00,-,-,-,0.2,0.4,4.74,4.74,4.74,1,0
3082,SP,3550308,SÃO PAULO,Cidade Tiradentes 2,0,24/07/26 20:50,-,-,-,2.4,2.6,2.8,3,3,1,0
3089,SP,3550308,SÃO PAULO,Itaquera2,0,23/07/26 18:10,-,-,-,-,-,-,-,-,1,0
3237,SP,3550308,SÃO PAULO,Interlagos,0,24/07/26 20:10,-,-,-,-,-,2.2,2.2,2.2,1,0
3676,SP,3550308,SÃO PAULO,Lajeado,0,23/07/26 02:10,-,-,-,-,-,-,-,-,1,0
3108,SP,3550308,SÃO PAULO,Jardim Paraná,0,24/07/26 21:00,-,-,-,-,-,-,-,-,1,0
3627,SP,3550308,SÃO PAULO,Chacara Dona Olivia,0,24/07/26 20:20,-,-,-,-,-,0.4,0.4,0.4,1,0
3110,SP,3550308,SÃO PAULO,Jabaquara,0,24/07/26 20:50,-,-,-,-,-,1.4,1.4,1.4,1,0
3616,SP,3550308,SÃO PAULO,Jardim São Luis,0,06/07/26 01:10,-,-,-,-,-,-,-,-,1,0
3668,SP,3550308,SÃO PAULO,Jaraguá,0,24/07/26 15:50,-,-,-,-,-,-,-,-,1,0
4182,SP,3550308,SÃO PAULO,Cidade Líder,0,19/06/23 20:50,-,-,-,-,-,-,-,-,1,0
3674,SP,3550308,SÃO PAULO,Jardim São Roberto,0,24/07/26 20:10,-,-,-,-,-,0.6,0.6,0.6,1,0
3634,SP,3550308,SÃO PAULO,Pedreira,0,02/07/24 02:00,-,-,-,-,-,-,-,-,1,0
3670,SP,3550308,SÃO PAULO,Jardim Nossa S. Aparecida,0,17/07/26 21:50,-,-,-,-,-,-,-,-,1,0
3618,SP,3550308,SÃO PAULO,Jardim Guapira,0,24/07/26 20:30,-,-,-,-,-,0.6,0.6,0.6,1,0
3614,SP,3550308,SÃO PAULO,Ipiranga,0,23/07/26 18:00,-,-,-,-,-,-,-,-,1,0
